id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
2351,527356020,60,RL,16692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,1392.0,GasA,TA,Y,SBrkr,0,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,Attchd,1978.0,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,2000,7,2006,WD ,12.429216196844383
330,923226250,160,RM,1476,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,546.0,GasA,Ex,Y,SBrkr,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,200,26,0,0,0,0,0,3,2010,WD ,11.238488619268468
2586,535305120,20,RL,10170,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,216.0,GasA,TA,Y,SBrkr,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD ,11.951180395901384
224,905106140,60,RL,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,663.0,GasA,TA,Y,SBrkr,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,0,3,2010,WD ,11.970350312009105
98,533212020,160,FV,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,600.0,GasA,Ex,Y,SBrkr,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,2,2010,WD ,11.915051671812877
2565,534479300,20,RL,9888,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,936.0,GasA,TA,Y,FuseA,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,0,3,2006,WD ,11.703545824578878
1934,535304170,20,RL,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,1040.0,GasA,TA,Y,FuseF,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD ,11.820410164718188
997,527107010,60,RL,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,916.0,GasA,Gd,Y,SBrkr,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,0,11,2008,WD ,12.061046873479915
64,528382020,60,RL,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1152.0,GasA,Ex,Y,SBrkr,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,0,4,2010,WD ,12.577636201962656
1799,528458130,60,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1184.0,GasA,Ex,Y,SBrkr,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,0,8,2007,New,12.623061104072981
230,905109170,20,RL,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1420.0,GasA,Gd,Y,SBrkr,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,0,4,2010,WD ,12.506177237980511
1295,902109160,50,RM,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,936.0,GasA,Gd,N,FuseA,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,0,6,2008,WD ,11.713823407337118
638,535178120,20,RL,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,1382.0,GasA,Gd,Y,FuseA,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,0,7,2009,WD ,11.938193200374572
2278,923202134,20,RL,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1120.0,GasA,Ex,Y,SBrkr,0,1120,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,30,0,0,0,0,0,12,2007,New,11.898187865760873
2202,909252150,70,RL,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,531.0,GasA,TA,Y,SBrkr,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD ,11.908340237224891
2833,908188150,160,RM,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,976.0,GasA,Ex,Y,SBrkr,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,11.77528972943772
1707,528150040,20,RL,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,1802.0,GasA,Ex,Y,SBrkr,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,0,6,2007,WD ,12.826649133255284
2428,528228565,120,RL,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1362.0,GasA,Ex,Y,SBrkr,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,0,4,2006,WD ,12.27134527214637
242,905453080,20,RL,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1508.0,GasA,Ex,Y,SBrkr,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,0,1,2010,Con,12.637952459809789
1564,914453045,20,RL,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1840.0,GasA,Ex,Y,SBrkr,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,0,9,2008,WD ,12.611537753638338
2613,535403150,20,RL,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,655.0,GasA,Ex,Y,SBrkr,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,0,7,2006,WD ,11.979799201207037
2832,908188140,160,RM,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,11.831379196088763
2459,528439030,20,RL,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1616.0,GasA,Ex,Y,SBrkr,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,0,4,2006,WD ,12.354492650648448
1360,903452025,30,RM,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,768.0,GasA,TA,Y,SBrkr,0,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,0,7,2008,WD ,11.449453042014655
2723,905200380,30,RL,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,872.0,GasA,Fa,N,FuseF,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,0,4,2006,WD ,11.56171562913966
1350,903235100,30,RM,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,520.0,GasA,Fa,N,SBrkr,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,0,5,2008,WD ,11.134589024250317
136,535106190,90,RL,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1105.0,GasA,TA,Y,FuseA,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,0,1,2010,WD ,11.946654038351252
2235,910201050,50,RM,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,936.0,GasA,Ex,Y,SBrkr,0,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,0,176,0,0,0,9,2007,WD ,11.774135217090894
1993,902301130,70,RM,4571,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,616.0,GasA,Ex,Y,SBrkr,0,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,0,6,2007,WD ,11.643953727376633
367,527214050,20,RL,17423,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,2216.0,GasA,Ex,Y,SBrkr,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,60,0,0,0,0,0,7,2009,New,13.1260306447518
1309,902300215,50,RM,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,876.0,GasA,Gd,Y,SBrkr,0,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,418,0,194,0,0,0,0,6,2008,WD ,11.94405831982697
402,527425110,20,RL,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864.0,GasA,Gd,Y,SBrkr,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,0,7,2009,WD ,11.77528972943772
1592,923203140,120,RM,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1189.0,GasA,Ex,Y,SBrkr,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,0,4,2008,WD ,11.986049221552207
2409,528186110,120,RL,6373,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,1666.0,GasA,Ex,Y,SBrkr,0,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,228,75,0,0,0,0,0,6,2006,New,12.644617856906528
539,531371050,20,RL,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1176.0,GasA,Ex,Y,SBrkr,0,1200,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,0,8,2009,WD ,12.127570417375216
1940,535327200,20,RL,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,928.0,GasA,TA,Y,SBrkr,0,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,0,6,2007,WD ,11.790557201568507
588,534129370,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,1288.0,GasA,TA,Y,SBrkr,0,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,312,11,0,0,0,0,650,8,2009,WD ,12.0015054797889
96,533210060,160,FV,3215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,600.0,GasA,Ex,Y,SBrkr,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,4,2010,ConLD,11.951180395901384
1187,534127210,80,RL,11104,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1427.0,GasA,Gd,Y,SBrkr,0,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0,0,0,0,216,0,0,5,2008,WD ,12.117241431823558
2154,907280090,60,RL,15295,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,860.0,GasA,Ex,Y,SBrkr,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,0,6,2007,WD ,12.259613412458204
550,531452260,60,RL,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,754.0,GasA,Ex,Y,SBrkr,0,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,0,10,2009,WD ,12.122691036591123
811,906226100,90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,0,1535,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD ,11.685684782260491
124,534403410,80,RL,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,1152.0,GasA,TA,Y,SBrkr,0,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,0,4,2010,WD ,12.103486056755072
1836,533206060,120,FV,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1141.0,GasA,Ex,Y,SBrkr,0,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,0,60,0,0,0,0,0,2,2007,New,12.01974306733868
779,905200350,80,RL,15312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1138.0,GasA,Ex,Y,SBrkr,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,140,0,0,3,2009,COD,11.904967552746252
1886,534276180,20,RL,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894.0,GasA,Gd,Y,SBrkr,0,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Detchd,1966.0,Unf,2.0,396.0,TA,TA,Y,0,72,0,0,0,0,0,1,2007,WD ,11.728036844587175
1724,528186090,120,RL,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1561.0,GasA,Ex,Y,SBrkr,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,0,8,2007,WD ,12.533576212168626
2450,528358030,60,RL,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,1342.0,GasA,Ex,Y,SBrkr,0,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3.0,725.0,TA,TA,Y,307,169,168,0,0,0,0,6,2006,WD ,12.765688433465597
1013,527214030,20,RL,15401,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1884.0,GasA,Ex,Y,SBrkr,0,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,0,0,9,2008,WD ,12.866179972011919
2084,905476170,30,RL,9098,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,528.0,GasA,Ex,Y,SBrkr,0,605,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,144,0,0,0,0,7,2007,WD ,11.362102575235644
1184,533350120,20,RL,16280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,Rec,1426.0,GasA,Ex,Y,SBrkr,0,1671,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,280,90,0,0,0,0,0,5,2008,WD ,12.577636201962656
728,902477130,30,C (all),9392,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,245.0,GasA,TA,N,SBrkr,0,797,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,N,0,36,94,0,0,0,0,9,2009,WD ,10.691944912900398
950,914474070,60,RL,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,804.0,GasA,Ex,Y,SBrkr,0,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,192,0,0,0,0,0,6,2009,WD ,12.2783933071098
2524,534125210,190,RL,13110,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,1153.0,GasA,Ex,Y,SBrkr,0,1193,1.0,0.0,2,0,2,1,TA,6,Typ,0,Attchd,1972.0,Fin,2.0,501.0,TA,TA,Y,140,153,0,0,0,0,0,7,2006,WD ,11.894780707439258
